Date,Sales
2012-08-25,43.2
2012-08-25,27.24
2012-08-25,14.418
2012-08-25,40.784
2012-08-25,17.88
2012-08-25,7.88
2012-08-25,20.104
2012-08-25,11.31
2012-08-25,3.798
2013-08-25,87.84
2013-08-25,158.94
2013-08-25,57.6
2013-08-25,28.38
2013-08-25,20.316
2013-08-25,22.38
2014-08-25,457.7616
2014-08-25,646.272
2014-08-25,392.31
2014-08-25,954.36
2014-08-25,370.575
2014-08-25,1518.183
2014-08-25,829.32
2014-08-25,982.125
2014-08-25,459.513
2014-08-25,190.65
2014-08-25,211.65
2014-08-25,602.208
2014-08-25,79.8
2014-08-25,256.23
2014-08-25,75.72
2014-08-25,114.84
2014-08-25,78.9828
2014-08-25,133.2
2014-08-25,99.09
2014-08-25,258.96
2014-08-25,219.78
2014-08-25,149.436
2014-08-25,241.299
2014-08-25,63.3456
2014-08-25,334.611
2014-08-25,91.962
2014-08-25,77.7
2014-08-25,168.63
2014-08-25,104.88
2014-08-25,103.56
2014-08-25,106.32
2014-08-25,79.92
2014-08-25,73.05
2014-08-25,61.71
2014-08-25,43.92
2014-08-25,26.352
2014-08-25,57.6
2014-08-25,32.328
2014-08-25,119.43
2014-08-25,34.92
2014-08-25,26.1
2014-08-25,28.98
2014-08-25,82.14
2014-08-25,44.064
2014-08-25,24.192
2014-08-25,48.42
2014-08-25,31.68
2014-08-25,9.9057
2014-08-25,21.06
2014-08-25,10.368
2014-08-25,8.82
2014-08-25,24.672
2014-08-25,10.05
2014-08-25,3.744
2011-09-25,2885.085
2011-09-25,1017.522
2011-09-25,739.536
2011-09-25,1071.441
2011-09-25,300.5328
2011-09-25,150.255
2011-09-25,101.58
2011-09-25,51.273
2011-09-25,33.792
2011-09-25,14.576
2011-09-25,3.264
2011-09-25,2.724
2012-09-25,899.91
2012-09-25,1000.98
2012-09-25,477.6
2012-09-25,561.54
2012-09-25,1044.63
2012-09-25,94.392
2012-09-25,395.12
2012-09-25,105.48
2012-09-25,520.38
2012-09-25,417.42
2012-09-25,230.256
2012-09-25,307.136
2012-09-25,223.38
2012-09-25,93.48
2012-09-25,102.582
2012-09-25,128.744
2012-09-25,125.1
2012-09-25,146.82
2012-09-25,104.625
2012-09-25,103.3461
2012-09-25,249.7257
2012-09-25,78.309
2012-09-25,104.98
2012-09-25,91.56
2012-09-25,134.13
2012-09-25,90.81
2012-09-25,159.98
2012-09-25,68.62
2012-09-25,117.12
2012-09-25,133.6455
2012-09-25,82.84
2012-09-25,61.29
2012-09-25,63.96
2012-09-25,26.28
2012-09-25,45.68
2012-09-25,49.44
2012-09-25,24.96
2012-09-25,46.6032
2012-09-25,41.337
2012-09-25,42.2304
2012-09-25,27.568
2012-09-25,56.97
2012-09-25,48.06
2012-09-25,26.4
2012-09-25,20.04
2012-09-25,46.23
2012-09-25,17.48
2012-09-25,9.9
2012-09-25,15.06
2012-09-25,25.668
2012-09-25,10.76
2012-09-25,10.48
2012-09-25,10.05
2012-09-25,19.98
2012-09-25,16.668
2012-09-25,6.336
2012-09-25,14.55
2012-09-25,13.64
2012-09-25,14.46
2012-09-25,6.7
2012-09-25,13.95
2012-09-25,25.38
2012-09-25,12.6
2012-09-25,2.946
2012-09-25,3.264
2012-09-25,2.469
2012-09-25,3.582
2013-09-25,1553.76
2013-09-25,442.372
2013-09-25,741.96
2013-09-25,287.94
2013-09-25,1302.78
2013-09-25,245.13
2013-09-25,831.456
2013-09-25,653.52
2013-09-25,395.88
2013-09-25,460.971
2013-09-25,563.24
2013-09-25,457.14
2013-09-25,511.056
2013-09-25,512.064
2013-09-25,739.8
2013-09-25,702.3
2013-09-25,473.6
2013-09-25,281.88
2013-09-25,241.65
2013-09-25,409.95
2013-09-25,236.79
2013-09-25,322.218
2013-09-25,219.48
2013-09-25,268.164
2013-09-25,106.92
2013-09-25,161.514
2013-09-25,115.032
2013-09-25,169.8
2013-09-25,157.12
2013-09-25,207.12
2013-09-25,304.9
2013-09-25,192.0
2013-09-25,176.256
2013-09-25,322.8
2013-09-25,47.61
2013-09-25,190.815
2013-09-25,63.2
2013-09-25,108.6
2013-09-25,155.372
2013-09-25,103.2
2013-09-25,61.8
2013-09-25,28.23
2013-09-25,283.2
2013-09-25,49.32
2013-09-25,139.125
2013-09-25,174.12
2013-09-25,127.95
2013-09-25,53.7
2013-09-25,90.666
2013-09-25,99.408
2013-09-25,56.46
2013-09-25,124.32
2013-09-25,76.7
2013-09-25,47.142
2013-09-25,54.18
2013-09-25,73.95
2013-09-25,41.7
2013-09-25,50.8956
2013-09-25,65.79
2013-09-25,41.088
2013-09-25,62.5
2013-09-25,90.828
2013-09-25,45.264
2013-09-25,66.84
2013-09-25,50.4
2013-09-25,28.38
2013-09-25,19.5
2013-09-25,43.44
2013-09-25,29.4
2013-09-25,41.96
2013-09-25,21.44
2013-09-25,27.96
2013-09-25,52.62
2013-09-25,35.104
2013-09-25,45.42
2013-09-25,33.72
2013-09-25,40.64
2013-09-25,28.56
2013-09-25,92.64
2013-09-25,7.62
2013-09-25,16.92
2013-09-25,62.8
2013-09-25,17.68
2013-09-25,20.064
2013-09-25,7.209
2013-09-25,17.92
2013-09-25,13.38
2013-09-25,15.48
2013-09-25,14.48
2013-09-25,12.24
2013-09-25,6.48
2013-09-25,9.168
2013-09-25,13.32
2013-09-25,6.38
2013-09-25,11.04
2014-09-25,1169.694
2014-09-25,520.464
2014-09-25,596.7
2014-09-25,655.9
2014-09-25,735.408
2014-09-25,1258.7774
2014-09-25,783.72
2014-09-25,859.2
2014-09-25,473.616
2014-09-25,955.62
2014-09-25,339.18
2014-09-25,892.755
2014-09-25,769.44
2014-09-25,383.96
2014-09-25,391.98
2014-09-25,235.944
2014-09-25,603.92
2014-09-25,247.35
2014-09-25,713.29056
2014-09-25,636.36
2014-09-25,506.28
2014-09-25,437.85
2014-09-25,274.8
2014-09-25,132.048
2014-09-25,187.8
2014-09-25,175.824
2014-09-25,642.0
2014-09-25,427.14
2014-09-25,311.62
2014-09-25,566.4
2014-09-25,199.8
2014-09-25,184.59
2014-09-25,165.92
2014-09-25,73.68
2014-09-25,77.1
2014-09-25,92.88
2014-09-25,89.9
2014-09-25,108.36
2014-09-25,129.15
2014-09-25,104.196
2014-09-25,96.66
2014-09-25,99.12
2014-09-25,151.36
2014-09-25,94.05
2014-09-25,137.712
2014-09-25,95.22
2014-09-25,72.0
2014-09-25,81.62
2014-09-25,73.08
2014-09-25,62.58
2014-09-25,103.76496
2014-09-25,103.056
2014-09-25,103.302
2014-09-25,94.2
2014-09-25,40.29
2014-09-25,46.845
2014-09-25,130.72
2014-09-25,60.96
2014-09-25,38.34
2014-09-25,223.722
2014-09-25,46.32
2014-09-25,31.806
2014-09-25,110.25
2014-09-25,57.42
2014-09-25,66.84
2014-09-25,107.28
2014-09-25,43.74
2014-09-25,60.048
2014-09-25,38.71
2014-09-25,31.2
2014-09-25,62.36
2014-09-25,31.08
2014-09-25,48.0
2014-09-25,20.58
2014-09-25,42.45
2014-09-25,57.3
2014-09-25,15.75
2014-09-25,32.88
2014-09-25,17.88
2014-09-25,14.28
2014-09-25,23.544
2014-09-25,30.72
2014-09-25,11.424
2014-09-25,22.92
2014-09-25,16.08
2014-09-25,47.04
2014-09-25,19.78
2014-09-25,55.14
2014-09-25,23.652
2014-09-25,35.568
2014-09-25,15.51
2014-09-25,12.72
2014-09-25,31.52
2014-09-25,32.0
2014-09-25,15.57
2014-09-25,8.8
2014-09-25,10.572
2014-09-25,8.88
2014-09-25,8.24
2014-09-25,7.3
2014-09-25,4.89
2014-09-25,5.532
2014-09-25,40.74
2014-09-25,48.96
2011-10-25,430.848
2011-10-25,195.66
2011-10-25,308.718
2011-10-25,873.072
2011-10-25,675.72
2011-10-25,490.26
2011-10-25,339.296
2011-10-25,303.66
2011-10-25,77.025
2011-10-25,78.84
2011-10-25,150.09
2011-10-25,220.2
2011-10-25,87.72
2011-10-25,86.88
2011-10-25,82.76
2011-10-25,26.24
2011-10-25,43.7
2011-10-25,49.408
2011-10-25,25.32
2011-10-25,17.04
2011-10-25,40.776
2011-10-25,18.24
2011-10-25,32.28
2011-10-25,53.4
2011-10-25,13.698
2011-10-25,7.12
2011-10-25,14.094
2011-10-25,11.58
2011-10-25,27.72
2011-10-25,11.1
2011-10-25,6.06
2011-10-25,4.46
2012-10-25,1583.7
2012-10-25,1773.72
2012-10-25,2146.6
2012-10-25,2186.7
2012-10-25,1208.0
2012-10-25,1431.135
2012-10-25,305.1
2012-10-25,582.336
2012-10-25,353.85
2012-10-25,622.62
2012-10-25,946.26368
2012-10-25,762.48
2012-10-25,457.14
2012-10-25,184.194
2012-10-25,224.289
2012-10-25,286.212
2012-10-25,178.0857
2012-10-25,221.4
2012-10-25,253.176
2012-10-25,390.72
2012-10-25,291.1
2012-10-25,278.304
2012-10-25,54.12
2012-10-25,170.3
2012-10-25,68.4
2012-10-25,102.69
2012-10-25,79.36
2012-10-25,58.02
2012-10-25,78.66
2012-10-25,158.99
2012-10-25,26.37
2012-10-25,13.26
2012-10-25,62.12
2012-10-25,60.45
2012-10-25,10.68
2012-10-25,8.58
2012-10-25,16.32
2012-10-25,19.68
2012-10-25,13.68
2012-10-25,16.56
2012-10-25,8.154
2013-10-25,1679.616
2013-10-25,587.16
2013-10-25,704.76
2013-10-25,763.26
2013-10-25,199.99
2013-10-25,346.92
2013-10-25,450.0
2013-10-25,239.976
2013-10-25,120.024
2013-10-25,317.952
2013-10-25,359.98
2013-10-25,103.32
2013-10-25,193.32
2013-10-25,234.792
2013-10-25,80.46
2013-10-25,100.0
2013-10-25,95.04
2013-10-25,40.62
2013-10-25,30.45
2013-10-25,110.592
2013-10-25,40.64
2013-10-25,54.1326
2013-10-25,104.472
2013-10-25,67.86
2013-10-25,26.22
2013-10-25,46.56
2013-10-25,48.45
2013-10-25,52.65
2013-10-25,35.712
2013-10-25,21.48
2013-10-25,44.58
2013-10-25,15.552
2013-10-25,33.12
2013-10-25,10.8
2013-10-25,11.52
2013-10-25,10.32
2014-10-25,726.72
2014-10-25,1234.359
2014-10-25,517.405
2014-10-25,2460.96
2014-10-25,216.0
2014-10-25,140.94
2014-10-25,285.7
2014-10-25,171.16
2014-10-25,102.32
2014-10-25,112.86
2014-10-25,62.58
2014-10-25,89.64
2014-10-25,154.7
2014-10-25,64.24
2014-10-25,73.1022
2014-10-25,15.56
2014-10-25,41.28
2014-10-25,47.58
2014-10-25,48.276
2014-10-25,34.14
2014-10-25,17.484
2014-10-25,21.528
2014-10-25,50.1
2014-10-25,11.68
2014-10-25,14.4
2011-11-25,1336.356
2011-11-25,1175.12
2011-11-25,2123.13
2011-11-25,1285.44
2011-11-25,1294.8
2011-11-25,743.7
2011-11-25,1117.92
2011-11-25,659.424
2011-11-25,1218.735
2011-11-25,725.344
2011-11-25,546.975
2011-11-25,352.9575
2011-11-25,539.92
2011-11-25,320.88
2011-11-25,714.42
2011-11-25,341.7471
2011-11-25,232.1676
2011-11-25,275.952
2011-11-25,156.88
2011-11-25,352.98
2011-11-25,341.55552
2011-11-25,209.1
2011-11-25,250.614
2011-11-25,143.64
2011-11-25,213.3
2011-11-25,183.885
2011-11-25,52.72
2011-11-25,76.08
2011-11-25,73.872
2011-11-25,51.016
2011-11-25,33.8415
2011-11-25,51.3888
2011-11-25,48.951
2011-11-25,25.29
2011-11-25,26.76
2011-11-25,52.96
2011-11-25,39.42
2011-11-25,55.7136
2011-11-25,54.918
2011-11-25,25.6467
2011-11-25,13.32
2011-11-25,13.68
2011-11-25,36.36
2011-11-25,15.696
2011-11-25,160.644
2011-11-25,124.56
2011-11-25,24.672
2011-11-25,23.88
2011-11-25,7.44
2011-11-25,3.94
2011-11-25,6.096
2011-11-25,20.4
2011-11-25,134.13
2011-11-25,5.904
2011-11-25,2.52
2012-11-25,149.31
2012-11-25,100.272
2012-11-25,45.9
2012-11-25,27.87
2012-11-25,44.82
2012-11-25,13.12
2012-11-25,4.392
2013-11-25,1590.6
2013-11-25,1219.96
2013-11-25,607.512
2013-11-25,1785.78
2013-11-25,682.95
2013-11-25,634.95
2013-11-25,657.552
2013-11-25,351.68
2013-11-25,297.576
2013-11-25,281.88
2013-11-25,659.9
2013-11-25,559.92
2013-11-25,1684.752
2013-11-25,207.76
2013-11-25,180.36
2013-11-25,105.6
2013-11-25,321.3
2013-11-25,189.63
2013-11-25,139.96
2013-11-25,74.352
2013-11-25,260.415
2013-11-25,193.83
2013-11-25,309.042
2013-11-25,339.92
2013-11-25,88.4
2013-11-25,94.992
2013-11-25,231.97512
2013-11-25,143.127
2013-11-25,145.8
2013-11-25,182.52
2013-11-25,199.44
2013-11-25,41.92
2013-11-25,126.375
2013-11-25,161.22
2013-11-25,101.268
2013-11-25,100.02
2013-11-25,61.47
2013-11-25,43.29
2013-11-25,166.89
2013-11-25,59.4
2013-11-25,76.14
2013-11-25,144.576
2013-11-25,17.216
2013-11-25,59.4
2013-11-25,42.384
2013-11-25,14.04
2013-11-25,40.2
2013-11-25,33.52
2013-11-25,82.26
2013-11-25,24.528
2013-11-25,16.128
2013-11-25,40.752
2013-11-25,23.97
2013-11-25,32.88
2013-11-25,11.56
2013-11-25,24.784
2013-11-25,45.912
2013-11-25,26.712
2013-11-25,4.344
2013-11-25,22.74
2013-11-25,25.35
2013-11-25,8.928
2013-11-25,6.48
2013-11-25,9.94
2013-11-25,10.528
2013-11-25,69.92
2013-11-25,4.416
2014-11-25,1570.6
2014-11-25,1411.02
2014-11-25,1409.04
2014-11-25,1443.96
2014-11-25,727.5
2014-11-25,1387.68
2014-11-25,1130.76
2014-11-25,977.292
2014-11-25,293.58
2014-11-25,890.73
2014-11-25,232.08
2014-11-25,672.10416
2014-11-25,599.16
2014-11-25,410.8
2014-11-25,361.68
2014-11-25,249.06
2014-11-25,321.568
2014-11-25,253.92
2014-11-25,395.32776
2014-11-25,731.82
2014-11-25,415.872
2014-11-25,387.224
2014-11-25,526.10568
2014-11-25,268.848
2014-11-25,370.44
2014-11-25,595.986
2014-11-25,364.08
2014-11-25,120.45
2014-11-25,276.18
2014-11-25,69.75
2014-11-25,368.334
2014-11-25,203.952
2014-11-25,197.94
2014-11-25,327.84
2014-11-25,220.56
2014-11-25,235.32
2014-11-25,115.92
2014-11-25,229.544
2014-11-25,112.509
2014-11-25,167.96
2014-11-25,66.4976
2014-11-25,226.9
2014-11-25,82.5
2014-11-25,43.86
2014-11-25,142.2
2014-11-25,461.3
2014-11-25,151.875
2014-11-25,70.38
2014-11-25,93.18
2014-11-25,146.688
2014-11-25,33.29
2014-11-25,109.08
2014-11-25,87.966
2014-11-25,132.6
2014-11-25,223.58
2014-11-25,27.76
2014-11-25,89.988
2014-11-25,50.7
2014-11-25,221.2
2014-11-25,113.12
2014-11-25,64.848
2014-11-25,31.536
2014-11-25,58.56
2014-11-25,100.404
2014-11-25,64.56
2014-11-25,109.8
2014-11-25,21.6
2014-11-25,48.006
2014-11-25,79.1
2014-11-25,29.232
2014-11-25,93.744
2014-11-25,50.4
2014-11-25,74.016
2014-11-25,26.52
2014-11-25,71.088
2014-11-25,19.08
2014-11-25,19.05
2014-11-25,65.28
2014-11-25,27.1572
2014-11-25,16.38
2014-11-25,25.815
2014-11-25,23.84
2014-11-25,10.08
2014-11-25,11.673
2014-11-25,46.4
2014-11-25,19.008
2014-11-25,12.96
2014-11-25,26.4
2014-11-25,26.76
2014-11-25,13.7376
2014-11-25,48.45
2014-11-25,10.824
2014-11-25,13.762
2014-11-25,9.36
2014-11-25,7.938
2014-11-25,20.724
2014-11-25,8.64
2014-11-25,7.78
2014-11-25,5.72
2014-11-25,2.88
2014-11-25,4.032
2014-11-25,5.88
2014-11-25,47.142
2011-12-25,81.66
2011-12-25,70.92
2011-12-25,66.44
2011-12-25,59.328
2011-12-25,70.0395
2011-12-25,39.888
2011-12-25,25.308
2011-12-25,14.724
2011-12-25,77.04
2011-12-25,33.876
2012-12-25,2667.537
2012-12-25,2182.68
2012-12-25,1199.96
2012-12-25,488.16
2012-12-25,380.19
2012-12-25,462.834
2012-12-25,2906.766
2012-12-25,606.1328
2012-12-25,736.218
2012-12-25,947.079
2012-12-25,547.136
2012-12-25,275.88
2012-12-25,204.876
2012-12-25,303.69
2012-12-25,843.9
2012-12-25,414.96
2012-12-25,505.17
2012-12-25,157.9
2012-12-25,751.653
2012-12-25,449.568
2012-12-25,550.4
2012-12-25,227.28
2012-12-25,164.46
2012-12-25,389.04
2012-12-25,220.44
2012-12-25,160.98
2012-12-25,153.3555
2012-12-25,171.396
2012-12-25,243.5
2012-12-25,129.6
2012-12-25,42.16
2012-12-25,150.804
2012-12-25,83.439
2012-12-25,151.68
2012-12-25,96.806
2012-12-25,74.1258
2012-12-25,20.292
2012-12-25,96.96
2012-12-25,136.26
2012-12-25,112.86
2012-12-25,95.6
2012-12-25,54.855
2012-12-25,208.332
2012-12-25,97.038
2012-12-25,48.86
2012-12-25,37.62
2012-12-25,90.76
2012-12-25,73.98
2012-12-25,27.36
2012-12-25,13.446
2012-12-25,5.796
2012-12-25,23.16
2012-12-25,34.56
2012-12-25,12.6
2012-12-25,30.816
2012-12-25,30.3
2012-12-25,36.78
2012-12-25,55.8
2012-12-25,22.104
2012-12-25,20.1
2012-12-25,20.4
2012-12-25,17.34
2012-12-25,9.216
2012-12-25,19.608
2012-12-25,10.368
2012-12-25,8.72
2012-12-25,6.216
2012-12-25,9.396
2012-12-25,5.436
2012-12-25,4.728
2012-12-25,3.28
2012-12-25,9.96
2012-12-25,17.94
2013-12-25,795.6
2013-12-25,1463.64
2013-12-25,1255.5
2013-12-25,485.43
2013-12-25,540.048
2013-12-25,540.324
2013-12-25,393.84
2013-12-25,799.56
2013-12-25,219.84
2013-12-25,197.97
2013-12-25,231.36
2013-12-25,255.68
2013-12-25,101.1
2013-12-25,197.49
2013-12-25,656.6
2013-12-25,213.36
2013-12-25,96.66
2013-12-25,104.166
2013-12-25,198.96
2013-12-25,96.84
2013-12-25,246.402
2013-12-25,119.88
2013-12-25,100.68
2013-12-25,152.1
2013-12-25,94.68
2013-12-25,55.14
2013-12-25,48.96
2013-12-25,103.38
2013-12-25,77.28
2013-12-25,50.94
2013-12-25,67.92
2013-12-25,55.56
2013-12-25,47.16
2013-12-25,53.28
2013-12-25,75.744
2013-12-25,54.0
2013-12-25,40.98
2013-12-25,17.46
2013-12-25,39.375
2013-12-25,61.38
2013-12-25,81.09
2013-12-25,73.2
2013-12-25,39.76
2013-12-25,36.72
2013-12-25,37.98
2013-12-25,21.48
2013-12-25,65.448
2013-12-25,54.18
2013-12-25,43.96
2013-12-25,27.882
2013-12-25,40.95
2013-12-25,78.084
2013-12-25,25.2
2013-12-25,85.59
2013-12-25,33.4
2013-12-25,27.96
2013-12-25,24.9
2013-12-25,14.28
2013-12-25,19.548
2013-12-25,56.52
2013-12-25,21.06
2013-12-25,17.892
2013-12-25,7.335
2014-12-25,2879.952
2014-12-25,1762.68
2014-12-25,378.66
2014-12-25,313.35
2014-12-25,1003.62
2014-12-25,1649.25488
2014-12-25,1135.8
2014-12-25,962.4712
2014-12-25,848.08
2014-12-25,772.605
2014-12-25,198.9
2014-12-25,842.376
2014-12-25,527.01
2014-12-25,1200.72
2014-12-25,311.25
2014-12-25,147.04
2014-12-25,585.63
2014-12-25,479.97
2014-12-25,169.92
2014-12-25,264.32
2014-12-25,408.72
2014-12-25,444.42
2014-12-25,623.7
2014-12-25,208.548
2014-12-25,271.764
2014-12-25,232.88
2014-12-25,222.66
2014-12-25,293.64
2014-12-25,204.876
2014-12-25,90.48
2014-12-25,67.284
2014-12-25,230.1033
2014-12-25,42.48
2014-12-25,285.48
2014-12-25,125.685
2014-12-25,97.86
2014-12-25,80.2314
2014-12-25,113.76
2014-12-25,62.3475
2014-12-25,72.56
2014-12-25,78.66
2014-12-25,92.2995
2014-12-25,48.3
2014-12-25,183.87
2014-12-25,114.72
2014-12-25,108.96
2014-12-25,39.717
2014-12-25,53.73
2014-12-25,47.4
2014-12-25,50.34
2014-12-25,35.91
2014-12-25,22.2
2014-12-25,19.44
2014-12-25,49.653
2014-12-25,23.73
2014-12-25,37.93
2014-12-25,73.0146
2014-12-25,78.327
2014-12-25,100.92
2014-12-25,15.228
2014-12-25,52.74
2014-12-25,82.2
2014-12-25,50.76
2014-12-25,12.3
2014-12-25,10.74
2014-12-25,32.68
2014-12-25,39.0
2014-12-25,17.568
2014-12-25,21.144
2014-12-25,18.96
2014-12-25,88.101
2014-12-25,37.86
2014-12-25,13.44
2014-12-25,17.88
2014-12-25,21.312
2014-12-25,14.376
2014-12-25,8.544
2014-12-25,264.96
2014-12-25,9.693
2011-01-26,334.3035
2011-01-26,1113.408
2011-01-26,570.285
2011-01-26,310.59
2011-01-26,284.88
2011-01-26,119.184
2011-01-26,318.24
2011-01-26,256.14
2011-01-26,124.29
2011-01-26,79.38
2011-01-26,342.51
2011-01-26,345.33
2011-01-26,141.7059
2011-01-26,114.864
2011-01-26,108.0
2011-01-26,136.35
2011-01-26,88.44
2011-01-26,88.2
2011-01-26,51.6
2011-01-26,31.5
2011-01-26,41.49
2011-01-26,33.888
2011-01-26,85.59
2011-01-26,11.7
2011-01-26,59.58
2011-01-26,8.76
2011-01-26,16.296
2011-01-26,12.78
2011-01-26,10.98
2011-01-26,177.36
2011-01-26,5.052
2012-01-26,1014.72
2012-01-26,527.0085
2012-01-26,349.6
2012-01-26,636.36
2012-01-26,141.12
2012-01-26,182.72
2012-01-26,266.04
2012-01-26,66.88
2012-01-26,66.6
2012-01-26,131.64
2012-01-26,30.9
2013-01-26,209.658
2013-01-26,268.32
2013-01-26,80.7756
2013-01-26,125.37
2013-01-26,190.8
2013-01-26,131.58
2013-01-26,98.04
2013-01-26,25.05
2013-01-26,16.98
2013-01-26,13.992
2013-01-26,15.96
2014-01-26,332.28
2014-01-26,362.4
2014-01-26,581.55
2014-01-26,132.48
2014-01-26,313.4205
2014-01-26,74.763
2014-01-26,118.86
2014-01-26,103.56
2014-01-26,19.29
2014-01-26,20.52
2014-01-26,14.04
2011-02-26,988.3194
2011-02-26,685.44
2011-02-26,287.4456
2011-02-26,533.376
2011-02-26,268.26
2011-02-26,79.38
2011-02-26,360.24
2011-02-26,144.096
2011-02-26,177.36
2011-02-26,58.28
2011-02-26,119.61
2011-02-26,59.25
2011-02-26,55.04
2011-02-26,66.88
2011-02-26,46.92
2011-02-26,51.96
2011-02-26,70.944
2011-02-26,22.016
2011-02-26,20.784
2011-02-26,11.06
2013-02-26,1411.2
2013-02-26,439.02
2013-02-26,456.192
2013-02-26,331.728
2013-02-26,420.42
2013-02-26,335.808
2013-02-26,179.46
2013-02-26,920.88
2013-02-26,192.128
2013-02-26,109.998
2013-02-26,98.1
2013-02-26,141.63
2013-02-26,50.328
2013-02-26,54.648
2013-02-26,35.532
2013-02-26,18.84
2013-02-26,38.664
2013-02-26,21.555
2013-02-26,12.474
2013-02-26,17.028
2013-02-26,21.0
2013-02-26,5.304
2013-02-26,3.888
2014-02-26,1918.98
2014-02-26,332.4195
2014-02-26,318.12
2014-02-26,190.836
2014-02-26,297.96
2014-02-26,189.69
2014-02-26,146.6
2014-02-26,145.35
2014-02-26,231.92
2014-02-26,196.784
2014-02-26,103.08
2014-02-26,123.9405
2014-02-26,53.568
2014-02-26,53.97
2014-02-26,46.74
2014-02-26,47.5728
2014-02-26,38.4
2014-02-26,58.68
2014-02-26,50.88
2014-02-26,26.82
2014-02-26,1.788
2011-03-26,551.205
2011-03-26,92.43
2011-03-26,66.3
2011-03-26,28.784
2011-03-26,67.68
2011-03-26,27.936
2011-03-26,18.75
2011-03-26,3.36
2012-03-26,3393.68
2012-03-26,1085.42
2012-03-26,477.54
2012-03-26,412.8
2012-03-26,955.8675
2012-03-26,311.136
2012-03-26,245.862
2012-03-26,375.3675
2012-03-26,143.28
2012-03-26,235.116
2012-03-26,177.72
2012-03-26,207.45
2012-03-26,97.8
2012-03-26,48.63
2012-03-26,319.56
2012-03-26,69.54
2012-03-26,74.352
2012-03-26,25.86
2012-03-26,38.736
2012-03-26,40.032
2012-03-26,34.98
2012-03-26,48.96
2012-03-26,16.776
2012-03-26,37.62
2012-03-26,13.11
2012-03-26,59.76
2012-03-26,46.71
2013-03-26,1287.45
2013-03-26,345.24
2013-03-26,212.1
2013-03-26,283.2
2013-03-26,201.12
2013-03-26,154.24
2013-03-26,93.2502
2013-03-26,311.76
2013-03-26,142.08
2013-03-26,81.45
2013-03-26,58.0509
2013-03-26,59.52
2013-03-26,59.22
2013-03-26,45.312
2013-03-26,60.48
2013-03-26,88.032
2013-03-26,56.32
2013-03-26,28.23
2013-03-26,45.72
2013-03-26,36.3
2013-03-26,18.624
2013-03-26,33.24
2013-03-26,18.432
2013-03-26,13.56
2013-03-26,22.86
2013-03-26,8.904
2014-03-26,1421.541
2014-03-26,3216.24
2014-03-26,1444.548
2014-03-26,1884.6
2014-03-26,842.76
2014-03-26,736.5
2014-03-26,898.74
2014-03-26,569.07
2014-03-26,479.984
2014-03-26,1526.56
2014-03-26,352.6587
2014-03-26,503.51096
2014-03-26,211.168
2014-03-26,176.04
2014-03-26,545.52
2014-03-26,374.58
2014-03-26,186.786
2014-03-26,275.76
2014-03-26,185.92
2014-03-26,372.96
2014-03-26,150.66
2014-03-26,470.376
2014-03-26,100.0611
2014-03-26,368.97
2014-03-26,16.02
2014-03-26,44.01
2014-03-26,26.4
2014-03-26,26.136
2014-03-26,90.99
2014-03-26,21.3
2014-03-26,11.05
2014-03-26,10.95
2014-03-26,16.62
2014-03-26,23.1
2014-03-26,6.848
2014-03-26,30.48
2014-03-26,8.76
2011-04-26,683.5785
2011-04-26,412.56
2011-04-26,230.28
2011-04-26,175.68
2011-04-26,90.024
2011-04-26,61.116
2011-04-26,158.58
2011-04-26,48.96
2011-04-26,45.21
2011-04-26,45.072
2011-04-26,36.72
2011-04-26,21.4
2011-04-26,12.6
2011-04-26,18.288
2011-04-26,14.28
2011-04-26,31.88
2012-04-26,218.16
2012-04-26,831.936
2012-04-26,334.611
2012-04-26,1145.34
2012-04-26,408.422
2012-04-26,74.88
2012-04-26,105.78
2012-04-26,191.5155
2012-04-26,311.976
2012-04-26,150.147
2012-04-26,197.76
2012-04-26,206.16
2012-04-26,522.72
2012-04-26,193.158
2012-04-26,173.94
2012-04-26,52.86
2012-04-26,72.784
2012-04-26,111.06
2012-04-26,88.224
2012-04-26,79.08
2012-04-26,97.04
2012-04-26,63.936
2012-04-26,59.52
2012-04-26,50.352
2012-04-26,11.04
2012-04-26,33.39
2012-04-26,2.624
2013-04-26,2472.66
2013-04-26,1026.24
2013-04-26,697.32
2013-04-26,709.3125
2013-04-26,1314.45
2013-04-26,395.88
2013-04-26,437.61
2013-04-26,203.256
2013-04-26,306.16
2013-04-26,636.24
2013-04-26,381.91464
2013-04-26,415.62
2013-04-26,275.58
2013-04-26,66.45
2013-04-26,271.488
2013-04-26,277.14
2013-04-26,129.54
2013-04-26,78.816
2013-04-26,137.16
2013-04-26,82.8
2013-04-26,33.96
2013-04-26,107.325
2013-04-26,31.1
2013-04-26,76.14
2013-04-26,34.29
2013-04-26,19.71
2013-04-26,20.724
2013-04-26,11.91
2013-04-26,128.76
2013-04-26,14.32
2013-04-26,27.144
2013-04-26,43.05
2013-04-26,11.484
2013-04-26,4.896
2013-04-26,23.76
2013-04-26,11.796
2014-04-26,476.361
2014-04-26,950.4
2014-04-26,857.1
2014-04-26,449.9145
2014-04-26,344.981
2014-04-26,472.8
2014-04-26,326.88
2014-04-26,257.1
2014-04-26,137.4
2014-04-26,107.97
2014-04-26,121.5
2014-04-26,86.88
2014-04-26,78.12
2014-04-26,67.92
2014-04-26,73.344
2014-04-26,450.36
2014-04-26,42.048
